age;height_cm;weight_kg;overall;skill_moves;pace;shooting;passing;dribbling;defending;physic
28;185;75;65;3;68;52;65;62;44;65
28;183;74;65;3;73;55;64;66;54;60
31;183;84;65;3;60;65;62;63;35;68
28;178;78;65;2;69;50;59;69;69;72
32;172;69;65;2;52;53;58;64;62;72
28;177;70;65;2;54;61;63;65;59;62
29;190;82;65;2;52;32;45;35;66;73
28;183;78;65;2;59;41;58;56;65;75
26;187;87;65;2;57;28;45;36;67;77
37;173;72;65;3;61;36;64;55;64;72
31;176;72;65;4;64;46;68;75;54;63
33;179;72;65;2;59;47;57;58;60;76
31;164;65;65;2;87;28;41;64;66;69
28;174;61;65;3;71;59;65;67;27;59
30;173;76;65;3;57;55;67;69;38;53
30;173;68;65;3;68;48;62;58;66;72
30;192;82;65;2;41;65;43;56;28;71
29;173;73;65;2;57;33;54;54;64;69
28;170;60;65;3;64;52;65;67;58;54
28;164;58;65;3;70;56;65;68;43;48
29;175;74;65;2;70;68;64;67;44;64
27;183;81;65;2;65;36;51;50;67;66
28;180;79;65;2;57;25;35;44;67;67
36;177;77;65;2;33;28;32;43;68;59
29;167;70;65;2;70;34;56;65;67;53
28;179;74;65;3;61;49;63;66;65;67
31;182;75;65;2;75;64;59;61;40;66
30;170;70;65;2;75;42;58;68;54;67
28;178;78;65;2;54;54;61;64;63;80
32;192;87;65;2;34;26;36;40;66;71
29;182;85;65;2;52;42;60;63;57;72
29;180;77;65;2;58;43;58;59;66;69
31;187;91;65;2;33;42;42;52;67;68
29;186;80;65;2;73;44;58;62;65;69
30;194;93;65;2;65;29;37;39;65;78
32;169;73;65;2;75;27;53;57;67;62
29;189;80;65;2;54;45;59;56;64;76
28;180;71;65;3;65;67;55;62;38;67
28;171;67;65;4;78;58;61;69;33;60
28;188;80;65;2;63;69;41;55;29;62
32;167;70;65;2;72;63;63;70;41;55
28;177;68;65;3;56;50;67;69;49;54
17;171;69;64;3;85;61;54;71;31;45
17;185;79;64;2;75;51;57;65;61;73
17;184;80;64;3;70;57;59;66;54;64
17;183;74;64;3;81;62;48;64;28;63
19;175;65;64;2;73;64;47;74;26;52
17;182;79;64;2;65;44;63;62;63;69
20;186;77;64;2;60;36;43;40;67;62
19;188;85;64;2;62;62;41;60;30;75
19;179;74;64;3;71;63;58;70;28;61
19;170;64;64;2;79;59;54;68;30;36
19;186;78;64;2;70;66;62;62;49;70
20;180;70;64;2;70;27;37;40;66;63
20;178;70;64;3;77;58;60;65;39;63
20;181;78;64;2;75;63;56;64;33;72
19;178;68;64;3;67;67;48;61;28;50
19;176;63;64;2;79;46;57;69;62;62
18;180;68;64;2;66;61;62;63;51;66
17;184;79;64;2;77;38;47;48;62;71
19;172;68;64;3;72;70;38;60;28;52
20;177;73;64;2;85;35;45;70;63;68
18;180;70;64;3;74;65;45;62;27;49
19;184;70;64;2;76;41;50;62;62;73
18;175;70;64;3;78;59;51;71;33;58
20;193;87;64;3;69;57;61;65;35;62
20;188;77;64;2;69;35;54;63;64;72
19;195;78;64;2;65;32;46;51;65;64
18;178;70;64;2;67;59;63;67;45;63
19;173;76;64;3;72;51;66;73;53;52
19;180;64;64;3;84;62;49;68;28;54
21;183;82;64;2;62;56;67;60;60;71
20;174;72;64;3;78;61;62;66;34;54
20;188;82;64;2;61;40;57;58;62;73
20;182;79;64;2;73;34;54;60;63;76
19;178;72;64;2;83;32;57;68;61;62
19;178;70;64;3;68;56;62;71;25;45
20;185;75;64;2;71;44;51;58;65;69
20;189;96;64;2;69;64;44;56;34;69
21;181;77;64;3;73;56;63;64;44;62
19;186;78;64;2;62;29;46;43;64;71
20;178;77;64;2;75;35;55;62;63;66
20;181;73;64;2;69;55;65;66;53;65
19;180;72;64;3;79;62;57;68;34;47
21;182;78;64;3;86;58;51;66;26;55
19;180;70;64;3;76;60;53;70;33;50
19;175;66;64;3;82;47;59;70;26;36
20;178;75;64;2;69;52;58;66;63;67
19;164;68;64;3;89;55;56;72;26;56
19;178;69;64;3;64;47;59;64;53;62
20;183;76;64;3;71;65;64;66;31;54
19;180;70;64;3;62;58;61;66;38;54
19;171;67;64;3;67;59;60;67;28;56
20;175;70;64;2;74;37;54;44;65;72
20;183;78;64;3;78;62;57;68;32;60
20;176;69;64;2;76;62;59;66;28;57
19;184;79;64;3;73;64;52;66;27;60
19;174;64;64;3;74;51;61;65;61;58
18;185;75;64;2;66;62;65;67;46;57
21;176;69;64;4;75;62;65;72;47;56
20;176;71;64;2;77;63;63;66;49;60
20;178;75;64;3;75;62;45;72;28;62
21;173;70;64;3;69;57;61;70;34;57
21;180;75;64;2;68;44;57;62;65;71
22;173;73;64;2;82;46;65;69;40;65
20;174;72;64;4;71;63;62;76;29;45
20;180;70;64;2;77;44;52;64;64;62
21;180;72;64;3;80;66;56;71;29;57
21;190;81;64;2;54;45;48;46;66;66
21;183;67;64;3;77;60;57;70;26;58
19;177;74;64;3;72;56;64;65;55;58
19;181;71;64;2;69;53;63;65;55;52
21;180;73;64;2;68;61;64;68;50;63
20;179;70;64;2;73;35;57;58;61;72
21;180;76;64;3;77;64;55;67;31;64
20;180;74;64;2;63;46;57;54;63;72
21;182;77;64;3;70;65;56;67;33;60
19;175;71;64;2;53;60;71;65;53;62
18;168;65;64;2;79;45;66;73;50;51
20;179;72;64;2;71;42;62;59;57;63
21;176;73;64;2;84;62;46;69;29;66
18;172;68;64;3;66;44;69;64;47;48
20;179;73;64;3;82;64;52;66;27;54
18;180;75;64;3;69;55;67;71;50;54
21;182;75;64;3;66;62;65;69;48;59
17;182;77;64;2;63;31;42;42;65;64
22;180;77;64;3;84;60;54;69;35;68
22;175;76;64;3;74;55;57;66;55;77
22;179;72;64;3;71;57;64;68;33;51
21;175;76;64;3;72;64;64;68;50;66
22;173;60;64;3;72;64;63;67;32;43
21;193;82;64;2;71;47;48;55;63;75
21;188;78;64;2;83;43;59;67;61;71
21;183;77;64;3;81;64;56;65;27;65
21;180;74;64;4;74;62;64;68;27;58
20;188;87;64;2;72;38;61;51;62;70
20;170;72;64;3;81;53;61;66;61;68
21;190;77;64;2;61;35;45;32;65;74
21;184;71;64;2;69;27;42;51;65;65
22;178;79;64;2;70;38;51;56;62;71
22;186;74;64;3;66;63;49;58;30;71
19;187;74;64;2;67;59;62;68;55;67
21;179;70;64;2;75;38;51;54;64;67
21;167;65;64;3;69;63;61;68;25;49
20;175;66;64;3;79;62;57;71;27;46
22;186;77;64;3;79;61;53;62;34;75
22;175;68;64;3;76;51;66;70;52;52
22;176;76;64;3;63;46;57;62;67;71
20;183;73;64;2;73;38;59;50;64;72
22;165;57;64;2;74;48;66;65;40;41
19;178;70;64;2;64;48;60;63;66;58
20;171;68;64;3;76;64;58;69;43;42
21;174;68;64;2;69;36;57;63;63;61
19;175;74;64;2;70;55;61;66;57;68
20;167;70;64;3;78;65;42;68;27;48
19;171;70;64;3;77;32;60;66;59;67
21;171;66;64;3;91;56;45;73;28;40
20;176;70;64;2;82;54;57;68;61;66
20;182;76;64;3;82;61;54;74;30;60
20;175;74;64;2;67;47;60;66;63;69
20;174;69;64;2;74;35;54;65;61;64
22;179;69;64;3;75;59;63;68;27;52
19;185;78;64;3;74;58;62;65;38;56
23;194;83;64;2;66;31;46;50;62;74
23;185;77;64;3;97;61;55;65;30;59
21;178;73;64;2;71;50;62;62;60;66
23;177;66;64;3;71;61;70;63;42;52
22;192;87;64;2;51;31;34;35;67;66
23;175;70;64;3;66;50;67;68;41;62
23;193;88;64;2;72;63;52;65;29;70
21;170;70;64;2;70;62;62;67;62;73
23;183;76;64;3;65;61;63;67;27;57
22;183;73;64;2;92;59;56;66;55;65
22;178;79;64;2;67;48;59;63;63;65
21;180;70;64;2;69;55;61;66;57;67
19;164;61;64;3;70;56;61;68;29;53
21;171;61;64;2;79;65;57;69;25;55
22;183;71;64;2;72;52;55;63;65;62
21;171;68;64;3;73;65;45;67;29;54
21;170;66;64;3;80;53;56;73;26;42
21;180;76;64;2;73;63;62;68;29;54
23;170;60;64;3;72;49;60;69;30;45
22;190;80;64;2;52;32;45;56;63;67
21;170;69;64;3;90;61;47;64;29;55
21;174;75;64;3;74;58;63;67;52;73
20;183;75;64;2;60;34;47;46;64;66
23;176;71;64;3;71;51;59;71;33;56
21;187;76;64;2;55;49;54;58;62;74
21;177;75;64;2;77;56;60;63;59;76
20;188;76;64;2;63;44;56;55;63;70
21;173;70;64;3;85;55;61;67;27;45
19;183;73;64;2;77;56;61;65;62;69
24;185;80;64;2;76;55;59;61;57;77
21;182;81;64;3;68;57;57;69;26;57
22;186;82;64;2;80;50;59;60;61;73
19;179;73;64;2;68;27;58;55;65;65
23;187;85;64;2;69;29;36;37;66;73
21;175;72;64;3;76;57;59;65;30;42
21;177;69;64;2;78;60;58;66;29;52
21;177;72;64;3;69;61;62;65;31;61
24;180;79;64;3;72;64;66;65;34;67
21;171;68;64;2;76;53;60;66;28;56
21;185;82;64;2;65;62;61;65;56;78
18;178;70;64;3;63;50;65;64;34;55
21;194;88;64;2;64;64;42;57;28;71
24;174;72;64;3;79;64;64;66;27;64
21;176;68;64;2;69;39;51;62;66;64
22;183;77;64;3;89;50;57;63;62;63
24;176;70;64;4;77;62;63;71;28;59
24;176;74;64;3;84;62;60;70;44;61
23;175;68;64;3;69;62;65;66;41;57
23;176;76;64;3;73;63;47;62;29;65
21;188;76;64;2;63;63;49;61;32;68
23;188;86;64;2;72;64;39;58;30;74
22;172;65;64;3;66;62;66;63;41;59
22;189;80;64;3;49;68;56;62;34;52
21;176;68;64;2;70;56;64;61;53;64
21;185;85;64;2;68;38;45;45;64;67
22;180;76;64;3;85;51;57;65;63;69
23;175;71;64;2;63;54;58;63;67;64
21;171;64;64;3;86;61;46;75;28;56
23;180;71;64;2;65;49;65;62;61;65
23;190;79;64;2;61;38;37;50;65;71
22;180;79;64;3;76;63;49;65;31;56
21;171;61;64;2;69;65;56;63;32;59
20;175;66;64;2;77;33;50;57;66;65
23;179;77;64;3;78;60;60;68;32;45
22;185;80;64;2;60;65;49;60;31;59
21;171;68;64;3;47;50;67;65;44;58
21;182;76;64;3;74;63;61;65;30;58
21;184;72;64;2;69;35;62;53;61;70
20;168;57;64;3;76;60;57;68;37;49
22;184;89;64;2;59;31;42;43;63;79
21;188;79;64;2;64;43;58;59;62;70
21;182;72;64;2;81;45;57;60;63;61
22;178;68;64;2;74;53;58;68;63;56
22;183;76;64;2;53;34;38;32;62;73
23;187;80;64;2;64;64;49;60;28;74
22;175;73;64;3;66;61;66;70;46;58
20;180;80;64;2;64;47;43;40;67;63
23;184;74;64;3;62;49;65;62;56;73
24;172;65;64;2;69;56;60;65;65;69
23;168;72;64;2;75;35;58;64;62;63
21;182;70;64;2;67;42;53;51;64;68
22;178;70;64;2;70;56;63;69;60;64
21;192;82;64;2;57;40;41;43;66;69
20;175;72;64;2;77;42;59;60;62;63
19;167;66;64;2;83;57;56;69;26;52
23;169;68;64;4;71;57;65;69;25;38
21;181;75;64;2;66;51;53;60;67;69
21;182;80;64;2;74;61;50;61;29;65
20;176;64;64;3;81;57;57;70;36;58
23;174;70;64;3;73;61;63;62;49;57
24;182;73;64;2;75;51;61;64;66;65
24;173;67;64;3;79;67;59;69;37;65
24;181;78;64;3;75;38;59;61;64;65
25;179;69;64;2;62;45;58;59;62;64
22;171;65;64;2;76;48;56;61;61;70
23;180;76;64;2;73;39;56;59;68;63
23;184;80;64;2;54;52;63;67;58;73
24;187;78;64;2;56;41;48;46;65;67
23;188;84;64;3;72;66;42;64;28;64
24;190;84;64;2;58;43;51;51;62;72
23;173;73;64;2;74;51;63;67;58;79
25;185;78;64;2;71;43;58;64;63;65
24;199;99;64;2;62;61;54;55;33;77
23;187;83;64;2;65;65;57;61;36;73
25;180;75;64;2;78;51;54;60;62;75
24;182;71;64;3;58;62;46;63;28;63
22;181;78;64;2;65;43;51;58;64;72
24;172;70;64;3;69;48;60;62;56;76
22;170;68;64;3;72;62;62;69;39;45
21;181;79;64;2;79;39;58;53;64;76
23;184;78;64;2;73;47;54;61;64;71
25;191;74;64;2;70;62;41;59;33;76
24;176;69;64;2;86;67;59;63;36;63
23;180;72;64;2;64;51;60;61;62;68
22;183;89;64;2;69;44;56;61;64;70
22;173;66;64;3;71;57;67;61;60;73
23;188;79;64;2;84;62;52;70;31;60
24;193;81;64;3;62;63;62;64;54;68
22;186;73;64;3;68;60;63;66;43;66
21;181;79;64;4;68;62;57;72;41;61
20;181;75;64;3;66;64;46;65;28;64
24;190;76;64;2;70;33;53;51;66;77
23;172;67;64;2;74;42;55;60;61;66
21;181;65;64;2;88;32;53;65;63;65
21;182;72;64;3;74;36;53;59;62;59
24;177;68;64;3;70;61;63;64;28;56
24;170;71;64;2;62;51;63;64;60;68
23;170;72;64;3;75;59;62;67;63;67
22;176;73;64;2;60;39;55;60;59;69
20;178;70;64;2;63;29;55;59;59;73
24;175;74;64;2;78;43;57;64;62;71
25;170;68;64;2;76;57;59;64;64;65
22;183;76;64;3;68;48;53;64;63;68
22;187;85;64;3;68;68;53;61;29;78
18;166;65;64;3;73;63;52;67;64;70
21;174;72;64;3;72;58;62;68;46;61
25;185;75;64;2;70;27;27;37;67;70
21;178;70;64;2;82;51;58;57;60;75
22;190;82;64;2;47;28;50;42;67;70
20;188;85;64;2;60;38;42;43;66;72
21;185;78;64;2;66;40;43;42;65;67
19;184;79;64;2;66;33;44;49;65;69
20;185;79;64;2;66;26;48;42;64;65
20;180;66;64;3;75;58;65;64;27;47
21;185;76;64;3;76;61;59;65;28;68
24;180;65;64;2;62;36;43;51;68;66
20;170;63;64;3;76;46;58;71;24;41
21;179;74;64;3;70;45;59;59;66;62
27;178;75;64;2;63;53;62;67;61;67
26;183;70;64;3;85;57;58;68;31;57
23;176;67;64;2;68;53;61;59;65;63
26;170;67;64;3;73;61;63;71;40;58
25;183;80;64;3;80;60;62;65;29;56
27;180;72;64;3;65;46;66;59;36;67
27;176;72;64;3;71;58;64;67;55;63
24;190;81;64;2;61;27;44;49;63;75
26;185;77;64;2;79;64;67;66;35;59
25;173;65;64;2;82;40;60;65;62;66
22;183;81;64;2;49;44;52;45;63;71
23;185;83;64;2;61;63;51;63;29;75
26;169;68;64;2;62;52;58;63;61;67
22;179;74;64;3;59;68;66;67;41;66
25;180;87;64;4;72;58;63;70;36;69
25;169;68;64;3;82;60;60;67;30;53
26;181;77;64;2;80;50;55;60;60;77
22;185;78;64;3;72;55;58;61;49;74
22;165;64;64;3;83;53;60;69;50;55
23;176;63;64;4;84;58;57;71;34;62
23;187;79;64;2;72;64;59;63;37;71
22;180;81;64;2;75;38;54;61;63;70
26;176;75;64;2;79;45;59;63;60;66
24;185;82;64;3;63;62;63;67;29;61
23;187;75;64;2;69;60;62;67;40;70
23;175;72;64;3;91;49;61;66;44;59
24;182;76;64;3;64;49;61;65;55;68
23;182;74;64;2;62;56;64;64;59;74
26;183;75;64;2;66;50;49;63;64;73
23;180;76;64;3;75;64;63;66;60;72
22;191;82;64;3;81;59;47;61;29;66
23;176;75;64;2;81;48;58;65;60;66
26;181;78;64;2;62;57;61;61;50;67
24;178;69;64;2;67;57;62;68;56;57
25;180;76;64;2;77;46;59;65;64;64
23;175;75;64;2;86;52;55;64;62;68
22;176;75;64;4;77;61;61;67;33;68
22;176;73;64;2;67;46;55;60;64;71
24;178;72;64;3;77;60;62;68;42;63
21;174;64;64;2;83;48;45;72;24;51
25;186;82;64;2;59;48;58;59;68;70
26;170;63;64;3;83;61;60;68;26;47
22;184;73;64;3;74;63;43;62;28;68
22;194;82;64;3;64;36;57;55;62;71
20;180;78;64;2;76;63;43;65;29;69
23;178;77;64;3;62;66;63;67;47;61
20;180;75;64;2;77;63;59;67;37;61
25;179;75;64;3;76;56;58;62;27;62
23;180;72;64;3;79;67;53;64;28;49
23;193;88;64;2;44;33;53;58;65;84
24;185;78;64;2;62;50;58;44;65;69
19;177;70;64;2;79;48;57;58;60;62
21;185;69;64;2;63;47;53;58;65;65
21;184;78;64;3;70;63;55;68;29;62
22;180;68;64;2;58;56;66;64;55;59
25;178;73;64;2;71;62;51;65;29;60
22;187;72;64;2;65;38;51;55;67;75
23;173;69;64;3;83;58;61;69;48;63
25;175;78;64;2;81;32;49;50;64;78
25;173;69;64;3;76;67;63;65;28;57
22;172;67;64;3;80;43;58;68;45;58
23;182;80;64;2;54;43;49;55;66;67
25;189;83;64;2;57;27;44;37;65;70
25;169;73;64;4;82;51;54;73;27;54
25;175;72;64;2;90;64;56;66;61;60
21;172;71;64;2;77;47;54;66;60;62
22;185;80;64;2;72;53;62;67;46;71
22;167;64;64;2;72;27;54;68;64;62
23;193;84;64;2;74;60;37;63;28;75
21;181;72;64;2;74;53;54;56;62;66
21;165;68;64;3;74;56;60;67;27;47
20;174;70;64;2;77;60;46;65;29;69
25;179;74;64;2;64;61;63;63;68;59
23;171;63;64;3;86;50;61;70;35;44
23;177;68;64;2;85;42;60;68;61;55
26;173;64;64;3;83;63;50;66;30;63
22;189;79;64;2;53;36;49;47;65;69
21;186;90;64;3;52;67;49;61;27;73
26;188;78;64;2;74;33;46;50;64;76
27;186;87;64;3;81;59;56;65;34;73
26;185;76;64;2;70;43;66;64;65;63
25;185;78;64;2;87;34;59;66;61;70
25;185;76;64;2;56;66;73;57;40;53
26;184;81;64;2;61;51;60;63;65;71
26;189;76;64;2;44;31;42;44;66;70
26;183;78;64;3;86;56;60;63;32;57
27;171;77;64;3;83;63;58;64;37;70
25;184;78;64;3;82;37;59;64;64;68
27;175;70;64;3;80;69;64;74;54;74
25;176;73;64;2;59;52;61;59;59;76
27;185;75;64;3;91;61;60;69;29;59
27;169;69;64;3;76;54;61;65;34;66
25;191;83;64;2;42;36;28;42;64;73
24;188;74;64;2;77;66;58;68;34;68
25;175;72;64;3;81;65;48;65;37;72
25;186;80;64;2;69;52;54;54;63;73
22;183;72;64;2;75;34;54;65;63;71
26;173;68;64;3;69;62;62;67;59;60
24;170;75;64;3;84;65;56;67;28;63
26;182;81;64;3;67;65;53;67;29;64
23;177;62;64;3;82;55;52;81;29;49
23;190;86;64;2;52;43;52;50;65;69
25;174;65;64;3;75;60;60;66;32;48
25;188;85;64;2;49;48;52;41;64;71
24;191;81;64;2;67;28;37;44;64;73
25;184;74;64;2;56;54;69;61;45;51
24;192;81;64;2;86;57;59;64;63;67
24;193;85;64;2;73;37;44;57;66;71
26;187;80;64;2;54;24;43;49;65;69
24;173;65;64;2;91;43;61;71;55;55
23;172;66;64;2;81;54;61;65;26;49
25;175;63;64;2;63;41;65;58;52;65
25;186;84;64;2;71;59;62;64;35;75
23;188;74;64;2;49;45;63;48;65;70
22;178;73;64;4;83;54;59;65;27;60
23;181;75;64;3;87;60;54;67;25;63
26;180;79;64;2;63;42;58;60;65;66
26;192;84;64;2;32;51;54;47;64;69
26;175;67;64;2;74;31;58;59;64;63
23;175;73;64;3;73;56;61;68;36;63
25;173;73;64;2;64;46;60;51;61;76
26;184;84;64;2;60;28;47;53;60;78
23;188;90;64;2;64;63;47;63;31;67
26;185;75;64;3;78;66;51;57;32;69
25;175;74;64;2;69;63;66;70;46;65
27;187;84;64;2;69;36;44;49;60;82
24;186;80;64;2;63;41;57;56;65;69
27;180;74;64;2;70;53;61;53;61;72
26;172;63;64;2;77;35;52;64;63;63
24;184;80;64;2;72;61;53;66;44;70
23;184;75;64;2;75;65;46;60;30;77
24;179;75;64;2;70;36;60;66;61;66
27;182;74;64;2;68;36;49;52;62;73
22;181;74;64;3;66;63;63;62;53;68
23;178;73;64;3;79;50;61;68;46;62
22;185;75;64;2;76;29;60;63;63;67
23;187;79;64;3;90;58;58;68;40;62
23;195;85;64;2;39;28;32;35;65;81
21;198;76;64;3;78;60;45;61;31;70
24;173;72;64;2;46;56;66;65;56;63
22;182;80;64;2;63;35;48;45;65;70
22;178;69;64;3;68;54;62;68;37;55
24;188;81;64;3;65;52;65;64;55;69
25;191;84;64;2;53;30;45;49;66;70
23;171;68;64;3;69;63;62;67;46;62
23;184;82;64;3;82;60;56;69;32;63
24;184;75;64;2;68;55;62;57;66;69
21;173;75;64;2;70;58;64;66;38;57
24;180;70;64;2;64;62;71;60;44;63
26;182;80;64;3;70;63;39;60;34;72
25;176;72;64;2;73;58;60;60;65;66
22;180;67;64;2;71;33;56;62;63;58
25;179;75;64;3;56;46;55;58;64;72
24;195;86;64;2;33;34;48;44;62;77
21;184;77;64;2;70;27;51;52;62;75
25;166;63;64;4;74;65;58;67;42;46
24;190;91;64;2;42;27;36;37;65;80
25;174;71;64;3;67;54;64;65;53;58
25;176;77;64;2;61;43;56;63;64;67
25;173;70;64;3;59;63;36;65;29;68
25;183;80;64;2;71;61;55;63;27;64
22;173;75;64;3;57;67;53;67;31;58
22;191;83;64;2;55;32;44;53;63;71
25;180;74;64;2;49;49;54;58;68;73
22;177;74;64;2;80;50;55;66;62;65
22;175;74;64;3;63;46;64;65;37;60
25;175;73;64;3;79;54;60;68;32;62
23;190;81;64;2;47;35;47;48;65;69
23;188;81;64;2;58;31;44;48;61;75
23;170;70;64;3;70;62;66;61;32;64
24;177;76;64;3;69;66;49;64;29;62
22;175;67;64;3;64;58;60;66;55;67
26;178;77;64;3;77;62;55;66;28;63
21;185;78;64;2;70;47;63;61;60;70
22;185;78;64;2;67;51;58;64;58;79
24;181;72;64;2;68;60;61;65;27;55
23;182;85;64;2;65;65;45;62;26;62
24;182;79;64;2;64;53;45;56;64;74
23;189;84;64;2;55;44;55;58;65;76
22;183;75;64;3;74;56;61;65;36;60
24;180;74;64;2;65;64;48;61;27;58
23;179;71;64;3;73;48;61;66;35;53
21;193;88;64;2;43;31;41;49;62;75
27;173;71;64;3;74;50;58;73;31;55
26;170;64;64;3;70;64;54;68;32;67
26;185;82;64;2;80;57;50;63;36;64
26;180;79;64;3;68;64;67;62;61;69
26;178;68;64;2;55;59;62;60;61;66
25;187;76;64;2;68;58;63;65;58;74
26;180;73;64;3;92;53;57;64;28;69
26;175;72;64;3;78;49;59;65;41;63
25;183;72;64;2;63;33;58;58;64;72
24;186;84;64;2;74;66;60;66;36;64
25;188;90;64;2;58;33;38;49;62;80
27;175;68;64;3;76;62;61;66;41;60
25;175;69;64;2;71;27;58;65;61;67
25;180;74;64;2;67;49;58;62;61;72
26;180;70;64;3;81;57;58;62;45;62
25;183;80;64;2;67;62;67;61;61;71
26;180;76;64;2;70;62;57;62;31;60
23;179;73;64;4;71;59;59;67;27;51
23;172;71;64;3;81;49;61;66;61;59
26;187;82;64;2;71;48;54;58;61;78
24;183;76;64;2;78;63;49;62;29;65
25;176;63;64;4;86;59;57;68;46;60
22;183;71;64;2;79;34;55;61;63;67
23;182;84;64;3;67;64;47;61;29;57
24;172;71;64;2;75;48;57;60;62;71
25;182;82;64;2;56;47;65;55;63;65
24;175;70;64;3;69;61;60;68;42;65
23;183;76;64;3;82;58;58;69;32;60
25;184;74;64;3;58;40;60;48;63;67
25;193;82;64;2;57;58;62;59;59;72
26;167;69;64;3;57;55;65;71;32;56
27;175;75;64;2;71;54;62;61;50;85
26;173;72;64;3;82;51;59;68;30;61
25;180;68;64;3;88;47;57;69;61;63
25;186;75;64;3;71;64;53;66;27;69
26;187;83;64;3;57;66;47;56;32;74
25;190;78;64;2;75;63;52;65;28;68
27;184;77;64;2;67;34;40;37;66;75
25;181;76;64;2;74;24;54;65;65;59
26;180;73;64;2;67;65;64;65;46;71
25;175;64;64;3;79;62;59;67;55;61
22;174;72;64;3;79;59;65;70;52;63
26;178;75;64;2;67;69;64;63;63;68
27;186;75;64;2;64;38;43;53;66;66
25;175;79;64;3;78;64;61;66;26;57
22;184;81;64;2;67;62;63;66;57;66
25;175;66;64;2;84;58;55;63;30;65
25;189;78;64;2;50;28;51;53;65;64
20;172;73;64;4;72;64;61;71;39;62
26;173;70;64;2;65;45;62;62;61;59
27;180;78;64;2;80;61;59;67;27;61
27;185;81;64;2;68;38;57;55;65;67
27;187;82;64;2;62;29;45;35;65;70
26;180;77;64;2;75;40;51;63;63;70
26;185;78;64;3;53;67;46;60;30;58
26;170;67;64;2;79;40;59;65;45;65
21;184;75;64;2;81;58;58;67;31;53
25;179;70;64;3;74;65;54;67;27;58
26;175;76;64;2;72;50;61;62;61;75
22;182;74;64;2;75;55;59;71;37;59
26;177;72;64;3;72;55;61;68;53;68
25;175;70;64;3;76;55;67;73;61;58
22;177;65;64;2;71;60;63;71;58;64
24;170;68;64;2;76;46;60;68;56;52
22;180;76;64;2;63;32;44;49;67;59
23;176;74;64;3;76;60;57;66;29;54
22;197;97;64;2;62;66;49;54;30;71
24;193;85;64;2;49;30;41;42;63;80
25;182;75;64;2;78;45;59;62;61;70
24;183;86;64;2;62;61;60;57;62;84
25;178;73;64;3;79;52;56;67;28;60
23;178;74;64;2;78;38;58;61;61;66
23;183;78;64;2;70;62;45;56;38;59
26;190;86;64;2;48;38;42;40;65;72
26;173;64;64;2;77;48;56;62;64;65
26;179;83;64;3;68;60;62;63;51;79
27;175;72;64;2;65;52;63;61;65;73
25;188;80;64;2;70;28;42;51;65;70
25;188;82;64;2;68;29;49;56;64;69
25;177;71;64;2;73;36;57;60;63;64
26;185;80;64;2;70;36;61;59;66;67
25;174;64;64;2;76;35;53;63;63;77
25;181;75;64;2;72;62;59;63;39;68
25;181;75;64;3;70;59;62;64;54;62
25;187;81;64;2;66;47;53;55;62;70
27;178;79;64;3;75;61;61;68;42;62
25;183;77;64;3;79;62;61;66;40;58
25;165;62;64;2;91;52;63;71;60;50
25;174;63;64;3;67;62;55;69;28;47
26;178;64;64;3;72;59;64;65;56;70
25;180;74;64;2;61;47;54;52;64;68
26;183;76;64;2;64;26;55;59;63;77
25;188;75;64;3;72;62;46;65;29;68
27;188;82;64;2;73;29;34;35;65;74
26;188;80;64;2;67;55;57;60;61;77
24;198;85;64;3;50;63;55;63;32;78
27;182;76;64;2;72;63;49;64;28;58
27;178;75;64;3;68;58;63;62;60;71
25;175;70;64;2;65;56;64;65;50;63
26;184;78;64;2;55;63;42;55;30;65
27;178;82;64;2;69;63;65;68;62;66
23;185;82;64;2;74;61;61;66;47;69
27;189;82;64;3;86;61;63;67;57;77
25;167;70;64;3;68;54;65;70;51;72
25;181;76;64;2;67;35;56;57;64;71
25;193;84;64;3;69;55;56;62;60;85
26;185;75;64;3;68;61;63;65;54;66
26;192;91;64;2;47;28;38;42;61;78
24;186;87;64;2;54;31;39;39;64;75
26;188;84;64;2;69;57;55;61;65;71
24;180;80;64;3;75;66;57;70;38;65
25;185;77;64;2;67;56;56;62;66;71
26;182;78;64;2;64;70;53;62;28;63
23;175;75;64;3;91;63;56;65;41;64
24;188;77;64;3;78;64;56;62;56;73
27;171;64;64;2;84;53;58;66;57;60
26;175;72;64;2;73;60;63;64;39;59
26;175;70;64;2;76;49;61;66;58;66
27;176;80;64;3;63;40;52;60;61;83
27;178;72;64;3;77;57;62;65;47;72
25;187;80;64;2;59;37;42;41;66;70
24;187;83;64;2;59;27;41;44;65;78
26;180;82;64;2;70;48;61;66;51;71
26;189;84;64;2;68;62;40;57;31;71
26;176;70;64;2;69;59;60;64;39;53
26;173;72;64;3;78;58;57;67;26;52
26;189;84;64;3;56;66;46;60;30;63
24;180;75;64;3;68;56;68;65;46;55
27;175;66;64;3;77;54;62;67;32;56
27;178;77;64;2;65;31;42;46;64;72
27;180;73;64;2;75;52;59;61;64;64
27;178;64;64;2;78;65;49;61;30;67
27;187;82;64;2;71;38;41;50;65;79
27;175;76;64;2;71;62;63;68;60;67
25;170;70;64;2;64;41;64;58;62;67
27;177;74;64;2;68;43;57;63;62;62
27;184;70;64;3;75;62;58;69;30;62
25;180;80;64;2;73;25;54;61;62;75
27;178;69;64;3;79;61;62;66;63;63
24;171;68;64;3;80;62;53;66;30;59
